BlockType,DescriptionType,SentencePosition,Phrase
WAREHOUSE,outside,third,"The air smells faintly of oil and decay, as the wind whispers through the gaps in the warehouse's structure."
WAREHOUSE,outside,third,"A sense of abandonment pervades the space, with only the sound of distant crows filling the otherwise quiet air."
WAREHOUSE,outside,third,"The warehouse stands in eerie silence, its dark silhouette against the sky giving it a foreboding presence."
WAREHOUSE,outside,third,"Old rusted cargo containers are scattered around the perimeter, some open and spilling their contents onto the ground."
WAREHOUSE,outside,third,The entrance to the warehouse is almost completely blocked by piles of old machinery and junk.
MALL,outside,first,"The massive glass facade reflects the light, hinting at the mall's former grandeur."
MALL,outside,first,A rusted sign above the entrance struggles to display the mall's name.
MALL,outside,first,"Weeds push through cracks in the once-pristine parking lot, encircling abandoned cars."
MALL,outside,first,The mall's exterior is littered with debris and shattered glass from broken windows.
MALL,outside,first,"The sprawling complex is eerily quiet, with its towering walls hiding what lies inside."
MALL,outside,first,Faded banners advertising long-forgotten sales hang limply near the entrance.
MALL,outside,second,"The faint smell of decay lingers in the air, mixing with the scent of burnt rubber."
MALL,outside,second,"Shattered storefronts line the exterior, their signs swinging in the occasional breeze."
MALL,outside,second,"A broken fountain sits in the plaza, its dry basin filled with leaves and garbage."
MALL,outside,second,Birds nest in the exposed beams where roof panels have fallen away.
MALL,outside,second,"Graffiti covers much of the outer walls, some of it fresh, some of it faded."
MALL,outside,second,A cluster of barricades near the doors suggests survivors once tried to make a stand here.
MALL,outside,third,"The emptiness feels unnatural, as if the place itself is holding its breath."
MALL,outside,third,"The occasional flicker of movement in the shadows keeps you on edge."
MALL,outside,third,"An old shopping cart, still full of goods, sits abandoned near the main doors."
MALL,outside,third,"Glass crunches beneath your feet as you approach the main entrance."
MALL,outside,third,"A faint rustling sound comes from the upper floors, but you can't see its source."
MALL,outside,third,"Despite the silence, the mall exudes an oppressive sense of unease."
MALL,inside,first,"Dim light filters through shattered skylights, casting eerie shadows on the tiled floors."
MALL,inside,first,"The once-bustling corridors are now strewn with abandoned merchandise and debris."
MALL,inside,first,"Empty storefronts yawn open, their shelves picked clean by scavengers."
MALL,inside,first,"The air is stale and heavy, carrying a faint metallic tang that sets you on edge."
MALL,inside,first,"Posters for movies and sales events long past cling stubbornly to the walls."
MALL,inside,first,"A tangle of broken mannequins and shattered glass litters the hallway."
MALL,inside,second,"A faint echo accompanies your every movement, making it hard to tell if you're truly alone."
MALL,inside,second,"Long-dried bloodstains streak the floors near a shattered food court."
MALL,inside,second,"The escalators have long since stopped, their steps coated in dust and grime."
MALL,inside,second,"A pile of overturned shopping carts forms a crude barricade near a side exit."
MALL,inside,second,"Here and there, makeshift shelters hint at survivors who passed through long ago."
MALL,inside,second,"Bullet holes and scorch marks mar the walls, signs of a desperate last stand."
MALL,inside,third,"You can't shake the feeling that you're being watched from the shadows."
MALL,inside,third,"A faint dripping sound echoes from somewhere deep within the complex."
MALL,inside,third,"The distant sound of something heavy being dragged makes your blood run cold."
MALL,inside,third,"Despite the destruction, a few intact stores hint at treasures left undiscovered."
MALL,inside,third,"The smell of mildew and decay grows stronger the deeper you venture."
MALL,inside,third,"A flickering emergency light in the distance casts everything in a ghostly glow."
